_id,listing_url,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,cleaning_fee,extra_people,guests_included,images,review_scores,host_id,host_url,host_name,host_location,host_response_time,host_thumbnail_url,host_picture_url,host_neighbourhood,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,host_total_listings_count,host_verifications,street,suburb,government_area,market,country,country_code,location_type,longitude,latitude,is_location_exact,availability_30,availability_60,availability_90,availability_365,amenities
3041034,https://www.airbnb.com/rooms/3041034,"taksim square for 5 minutes, ",Apartment,Private room,Real Bed,1,1125,flexible,2,1,1,0,1,237,0,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/39121887/85d0498f_original.jpg?aki_policy=large'},{},5165751,https://www.airbnb.com/users/show/5165751,Berkant Ruhi,"Istanbul, Turkey",0,https://a0.muscache.com/im/users/5165751/profile_pic/1361407793/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/5165751/profile_pic/1361407793/original.jpg?aki_policy=profile_x_medium,Not Specified,0.0,No,Yes,No,1,1,"['email', 'phone', 'facebook']","beyoğlu, Istanbul Province, Turkey",Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,28.98796,41.03417,False,30,60,90,365,"['Doorman', 'Heating', 'Smoking allowed', 'Washer', 'Wifi']"
30429988,https://www.airbnb.com/rooms/30429988,Small Studio in the heart of Sai Ying Pun!,Apartment,Entire home/apt,Real Bed,5,31,strict_14_with_grace_period,2,0,1,1,1,447,75,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/96d962cb-cbd1-42dd-a7b7-ab21b53267c4.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 8, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 100}",46107343,https://www.airbnb.com/users/show/46107343,Jen,Hong Kong,within an hour,https://a0.muscache.com/im/pictures/user/39b9cbe8-9a0f-4742-b01d-366a3106c883.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/39b9cbe8-9a0f-4742-b01d-366a3106c883.jpg?aki_policy=profile_x_medium,Sai Ying Pun,100.0,No,Yes,No,1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']","Hong Kong, Hong Kong Island, Hong Kong",Sai Ying Pun,Central & Western,Hong Kong,Hong Kong,HK,Point,114.14156,22.28542,True,0,15,15,46,"['Air conditioning', 'Elevator', 'Essentials', 'Hair dryer', 'Hangers', 'Iron', 'Laptop friendly workspace', 'Lock on bedroom door', 'Private entrance', 'Shampoo', 'TV', 'Wifi']"
30549426,https://www.airbnb.com/rooms/30549426,Tranquilidade,Condominium,Entire home/apt,Real Bed,5,1125,flexible,5,1,2,0,1,250,90,0,2,{'picture_url': 'https://a0.muscache.com/im/pictures/73546922-8ce8-468b-9fd7-edd3b917fdd6.jpg?aki_policy=large'},{},164596151,https://www.airbnb.com/users/show/164596151,Carmelo,BR,within a day,https://a0.muscache.com/im/pictures/user/bbc91837-c5d2-4218-bcfb-ecdcb689ce49.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bbc91837-c5d2-4218-bcfb-ecdcb689ce49.jpg?aki_policy=profile_x_medium,Lapa,60.0,No,Yes,No,1,1,"['email', 'phone']","Centro, Rio de Janeiro, Brazil",Lapa,Centro,Rio De Janeiro,Brazil,BR,Point,-43.185134822836375,-22.91427460134011,True,24,54,84,84,"['Air conditioning', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Elevator', 'Essentials', 'Fire extinguisher', 'Hangers', 'Heating', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Microwave', 'Oven', 'Pets allowed', 'Refrigerator', 'Smoking allowed', 'Step-free access', 'Step-free access', 'Stove', 'TV', 'Washer', 'Well-lit path to entrance', 'Wifi']"
30675540,https://www.airbnb.com/rooms/30675540,Coogee Luxury Home with Salt Water Pool & Parking,House,Entire home/apt,Real Bed,3,365,moderate,8,4,4,1,3,520,465,0,8,{'picture_url': 'https://a0.muscache.com/im/pictures/99eb2675-96ac-434f-808f-3540ac22e9d4.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 100}",224233609,https://www.airbnb.com/users/show/224233609,Aymeric,Australia,within an hour,https://a0.muscache.com/im/pictures/user/9261b325-268f-47a5-8ddc-e09c83e5adeb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9261b325-268f-47a5-8ddc-e09c83e5adeb.jpg?aki_policy=profile_x_medium,Elizabeth Bay/Rushcutters Bay,100.0,Yes,Yes,No,15,15,"['email', 'phone']","Coogee, NSW, Australia",Coogee,Randwick,Sydney,Australia,AU,Point,151.25163,-33.91697,True,0,0,0,0,"['Accessible-height bed', 'Air conditioning', 'BBQ grill', 'Bathtub', 'Bed linens', 'Cable TV', 'Carbon monoxide detector', 'Cleaning before checkout', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Essentials', 'Extra pillows and blankets', 'Flat path to front door', 'Free parking on premises', 'Garden or backyard', 'Hair dryer', 'Hangers', 'High chair', 'Indoor fireplace', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Oven', 'Pack ’n Play/travel crib', 'Patio or balcony', 'Pool', 'Private entrance', 'Refrigerator', 'Shampoo', 'Single level home', 'Smoke detector', 'Step-free access', 'Stove', 'TV', 'Washer', 'Well-lit path to entrance', 'Wide hallway clearance', 'Wifi']"
30322438,https://www.airbnb.com/rooms/30322438,"靠近旺角地鐵站E1出口-獨立房間, 可供1到4人入住",Serviced apartment,Private room,Real Bed,1,1125,flexible,4,1,2,8,1,440,0,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/10a16317-8e66-49df-814f-3adc54fb5c37.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 9, 'review_scores_location': 10, 'review_scores_value': 9, 'review_scores_rating': 95}",24358640,https://www.airbnb.com/users/show/24358640,Janis,Hong Kong,within an hour,https://a0.muscache.com/im/pictures/fee9f26a-9f10-4a46-8b47-82683928ae99.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/fee9f26a-9f10-4a46-8b47-82683928ae99.jpg?aki_policy=profile_x_medium,Mong Kok,94.0,No,Yes,No,40,40,"['email', 'phone', 'reviews']","Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,114.16893,22.31761,True,16,40,70,345,"['Air conditioning', 'Elevator', 'Essentials', 'Fire extinguisher', 'First aid kit', 'Lock on bedroom door', 'Shampoo', 'Smoke detector', 'TV', 'Wifi']"
3042637,https://www.airbnb.com/rooms/3042637,Bronte B&B Studio,Bed and breakfast,Entire home/apt,Real Bed,2,40,strict_14_with_grace_period,2,0,1,249,1,154,0,25,2,{'picture_url': 'https://a0.muscache.com/im/pictures/41728752/6dcac0ce_original.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 99}",15492831,https://www.airbnb.com/users/show/15492831,Susan,"Bronte, New South Wales, Australia",within an hour,https://a0.muscache.com/im/users/15492831/profile_pic/1403133316/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/15492831/profile_pic/1403133316/original.jpg?aki_policy=profile_x_medium,Bronte,100.0,Yes,Yes,Yes,2,2,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']","Bronte, NSW, Australia",Bronte,Waverley,Sydney,Australia,AU,Point,151.26382,-33.90056,True,13,30,56,145,"['24-hour check-in', 'Accessible-height bed', 'Accessible-height toilet', 'BBQ grill', 'Beach essentials', 'Breakfast', 'Carbon monoxide detector', 'Cleaning before checkout', 'Coffee maker', 'Cooking basics', 'Crib', 'Dishes and silverware', 'Essentials', 'Family/kid friendly', 'Firm mattress', 'First aid kit', 'Flat path to front door', 'Free parking on premises', 'Garden or backyard', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Pack ’n Play/travel crib', 'Refrigerator', 'Shampoo', 'Single level home', 'Smoke detector', 'Step-free access', 'Step-free access', 'Step-free access', 'TV', 'Well-lit path to entrance', 'Wheelchair accessible', 'Wide clearance to bed', 'Wide doorway', 'Wide doorway', 'Wide entryway', 'Wifi', 'translation missing: en.hosting_amenity_49']"
30430804,https://www.airbnb.com/rooms/30430804,Heart of Hong Kong Double Room,Apartment,Private room,Real Bed,2,1125,strict_14_with_grace_period,2,1,1,1,1,353,0,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/4f54caea-5c91-48dd-af4e-471e4f60bfdb.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 8, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 80}",212046193,https://www.airbnb.com/users/show/212046193,Charles,"Hong Kong, Hong Kong",within an hour,https://a0.muscache.com/im/pictures/user/efc2251e-ae12-48f8-8b2a-4ae5d50870e6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/efc2251e-ae12-48f8-8b2a-4ae5d50870e6.jpg?aki_policy=profile_x_medium,Sai Ying Pun,100.0,No,Yes,No,6,6,"['email', 'phone']","Hong Kong, Hong Kong Island, Hong Kong",Sai Ying Pun,Central & Western,Hong Kong,Hong Kong,HK,Point,114.14311,22.28773,True,0,0,0,0,"['Essentials', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Shampoo', 'TV', 'Wifi']"
30459480,https://www.airbnb.com/rooms/30459480,Cosy 3 1/2 Apartment Downtown Montreal,Apartment,Entire home/apt,Real Bed,2,1125,flexible,3,1,1,1,1,81,60,30,3,{'picture_url': 'https://a0.muscache.com/im/pictures/5b6cdd5c-a6cb-4644-9baa-d4129ad6952c.jpg?aki_policy=large'},{},228687052,https://www.airbnb.com/users/show/228687052,Rim,CA,0,https://a0.muscache.com/im/pictures/user/ef3bc52c-6e93-43e8-963f-d2d21005d532.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ef3bc52c-6e93-43e8-963f-d2d21005d532.jpg?aki_policy=profile_x_medium,Downtown Montreal,0.0,No,Yes,No,1,1,"['email', 'phone']","Montréal, Québec, Canada",Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,-73.5792,45.49547,True,30,60,90,90,"['Dryer', 'Elevator', 'Essentials', 'Hangers', 'Heating', 'Kitchen', 'Shampoo', 'Smoke detector', 'Washer', 'Wifi']"
30658206,https://www.airbnb.com/rooms/30658206,"Copa Ponto Nobre 200,00 CARNAVAl 450.00",Apartment,Entire home/apt,Real Bed,5,30,flexible,4,1,1,0,1,298,200,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/a7f25c99-229f-4286-9111-c493c44624a7.jpg?aki_policy=large'},{},4350101,https://www.airbnb.com/users/show/4350101,Lucia,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a few hours,https://a0.muscache.com/im/users/4350101/profile_pic/1377841341/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4350101/profile_pic/1377841341/original.jpg?aki_policy=profile_x_medium,Botafogo,100.0,No,Yes,No,5,5,"['email', 'phone', 'reviews']","Copacabana, State of Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-43.18625226121471,-22.97051095277177,False,14,44,74,349,"['Air conditioning', 'Elevator', 'Essentials', 'First aid kit', 'Kitchen', 'Smoking allowed', 'TV', 'Wifi']"
30672896,https://www.airbnb.com/rooms/30672896,Not a big room in Barcelona,Apartment,Private room,Real Bed,3,1125,flexible,2,1,1,0,1,35,0,100,2,{'picture_url': 'https://a0.muscache.com/im/pictures/047ae4d5-c555-4bcb-9380-42746d1d267a.jpg?aki_policy=large'},{},229590514,https://www.airbnb.com/users/show/229590514,Tusia & Alex,ES,within an hour,https://a0.muscache.com/im/pictures/user/913db3e1-5d7f-4eb3-bd1a-5963980e55d5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/913db3e1-5d7f-4eb3-bd1a-5963980e55d5.jpg?aki_policy=profile_x_medium,Not Specified,100.0,No,Yes,No,3,3,"['email', 'phone']","Barcelona, CT, Spain",Sant Martí,el Camp de l'Arpa del Clot,Barcelona,Spain,ES,Point,2.18388,41.41132,False,23,53,83,83,"['Bed linens', 'Essentials', 'Hangers', 'Hot water', 'Laptop friendly workspace', 'Private living room', 'Refrigerator', 'Shampoo', 'Wifi']"
30702163,https://www.airbnb.com/rooms/30702163,COPACABANA BEACH,Apartment,Entire home/apt,Real Bed,2,1125,flexible,4,1,2,0,1,298,100,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/f04253ec-0e27-425a-9f88-29919c995b86.jpg?aki_policy=large'},{},107438829,https://www.airbnb.com/users/show/107438829,Bruno,BR,within an hour,https://a0.muscache.com/im/pictures/84b7e7e6-55ac-43ff-93fd-b0bf2de46af1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/84b7e7e6-55ac-43ff-93fd-b0bf2de46af1.jpg?aki_policy=profile_x_medium,Copacabana,64.0,No,Yes,No,1,1,"['email', 'phone', 'reviews']","Copacabana, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-43.18122480226719,-22.969337975917842,True,23,53,83,164,"['Air conditioning', 'Beachfront', 'Elevator', 'Essentials', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Pets allowed', 'Smoking allowed', 'TV', 'Wifi']"
30360855,https://www.airbnb.com/rooms/30360855,Family Duplex 2Adults+2Children Steps From Subway Station in BCN Center,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,4,2,4,0,2,80,0,0,4,{'picture_url': 'https://a0.muscache.com/im/pictures/5eac3913-c669-4064-9a5c-dced2903bc94.jpg?aki_policy=large'},{},4258623,https://www.airbnb.com/users/show/4258623,08028 Apartments,"Barcelona, Catalonia, Spain",within an hour,https://a0.muscache.com/im/pictures/user/716372b8-6bb2-47f1-beaf-450702418deb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/716372b8-6bb2-47f1-beaf-450702418deb.jpg?aki_policy=profile_x_medium,Not Specified,100.0,No,Yes,No,7,7,"['email', 'phone', 'offline_government_id', 'government_id']","Les Corts, Barcelona, Spain",Les Corts,les Corts,Barcelona,Spain,ES,Point,2.1295,41.38418,False,0,0,0,59,"['Air conditioning', 'Elevator', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Heating', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Room-darkening shades', 'TV', 'Wifi', 'Window guards']"
30294051,https://www.airbnb.com/rooms/30294051,FREE Private Tennis Court 10 minutes form Airport,Guesthouse,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2,1,1,1,1,109,50,50,1,{'picture_url': 'https://a0.muscache.com/im/pictures/3caa6d66-275b-4f2f-8928-7d334d4ff888.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 6, 'review_scores_checkin': 8, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 80}",223353918,https://www.airbnb.com/users/show/223353918,Troy,"Sydney, New South Wales, Australia",within a few hours,https://a0.muscache.com/im/pictures/user/43f4f4e8-50b3-4e06-b60f-aa051c2fe7e9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/43f4f4e8-50b3-4e06-b60f-aa051c2fe7e9.jpg?aki_policy=profile_x_medium,Burwood,100.0,No,Yes,No,3,3,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","Kingsgrove, NSW, Australia",Kingsgrove,Hurstville,Sydney,Australia,AU,Point,151.09827,-33.94163,True,23,53,83,84,"['Air conditioning', 'Cooking basics', 'Dishes and silverware', 'Essentials', 'Free street parking', 'Hair dryer', 'Hangers', 'Host greets you', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Private entrance', 'Shampoo', 'Stove', 'Washer', 'Wifi']"
30488984,https://www.airbnb.com/rooms/30488984,Apartamento com mezanino próximo ao Coliseu,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,4,0,2,0,1,80,0,15,2,{'picture_url': 'https://a0.muscache.com/im/pictures/b041eca3-2706-4d27-b6f4-78d7b2ad2cc1.jpg?aki_policy=large'},{},2686177,https://www.airbnb.com/users/show/2686177,João,"Porto, Porto, Portugal",within an hour,https://a0.muscache.com/im/users/2686177/profile_pic/1340148893/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2686177/profile_pic/1340148893/original.jpg?aki_policy=profile_x_medium,Not Specified,100.0,No,Yes,No,31,31,"['email', 'phone', 'reviews']","Porto, Porto, Portugal",Not Specified,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,-8.60577,41.14646,True,29,46,73,348,"['Essentials', 'Fire extinguisher', 'First aid kit', 'Hair dryer', 'Heating', 'Iron', 'Lock on bedroom door', 'TV', 'Wifi']"
3029260,https://www.airbnb.com/rooms/3029260,Lovely apartment with private parking,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,5,1,1,204,1,55,20,15,2,{'picture_url': 'https://a0.muscache.com/im/pictures/18f31418-b940-4a32-9d6c-52d3a34d5b9d.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 9, 'review_scores_value': 10, 'review_scores_rating': 97}",15424452,https://www.airbnb.com/users/show/15424452,José,"Porto, Porto District, Portugal",within an hour,https://a0.muscache.com/im/users/15424452/profile_pic/1399918824/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/15424452/profile_pic/1399918824/original.jpg?aki_policy=profile_x_medium,Not Specified,100.0,Yes,Yes,Yes,3,3,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id']","Porto, Porto District, Portugal",Not Specified,Bonfim,Porto,Portugal,PT,Point,-8.59095,41.14545,False,30,56,80,244,"['24-hour check-in', 'Accessible-height bed', 'Accessible-height toilet', 'Bed linens', 'Buzzer/wireless intercom', 'Cleaning before checkout', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Essentials', 'Ethernet connection', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Flat path to front door', 'Free parking on premises', 'Hair dryer', 'Hangers', 'High chair', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Patio or balcony', 'Refrigerator', 'Shampoo', 'Step-free access', 'Step-free access', 'Stove', 'Washer', 'Well-lit path to entrance', 'Wide doorway', 'Wide hallway clearance', 'Wifi', 'translation missing: en.hosting_amenity_50']"
30361820,https://www.airbnb.com/rooms/30361820,Ayasofya delux apartmens,Apartment,Entire home/apt,Real Bed,2,180,moderate,7,3,6,3,1,359,0,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/7fd89f15-88fe-4543-ab3c-946b3313d073.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 100}",200191206,https://www.airbnb.com/users/show/200191206,Ömer,"Istanbul, Istanbul, Turkey",within an hour,https://a0.muscache.com/im/pictures/user/cf918f5d-917a-40d8-93c0-18b5b94e17e9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cf918f5d-917a-40d8-93c0-18b5b94e17e9.jpg?aki_policy=profile_x_medium,Not Specified,100.0,No,Yes,No,3,3,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","Istanbul, İstanbul, Turkey",Sultanahmet,Fatih,Istanbul,Turkey,TR,Point,28.9745,41.00387,False,13,38,61,336,"['Air conditioning', 'Carbon monoxide detector', 'Essentials', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Long term stays allowed', 'Luggage dropoff allowed', 'Paid parking off premises', 'Private entrance', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi']"
30488589,https://www.airbnb.com/rooms/30488589,Apartamento Superior com 3 quartos,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,10,3,6,0,3,150,0,15,4,{'picture_url': 'https://a0.muscache.com/im/pictures/358bac45-b4a0-46ee-a2f4-e6679894d111.jpg?aki_policy=large'},{},2686177,https://www.airbnb.com/users/show/2686177,João,"Porto, Porto, Portugal",within an hour,https://a0.muscache.com/im/users/2686177/profile_pic/1340148893/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2686177/profile_pic/1340148893/original.jpg?aki_policy=profile_x_medium,Not Specified,100.0,No,Yes,No,31,31,"['email', 'phone', 'reviews']","Porto, Porto, Portugal",Not Specified,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,-8.61361,41.14124,True,18,34,56,312,"['Essentials', 'Fire extinguisher', 'First aid kit', 'Hair dryer', 'Heating', 'Iron', 'Lock on bedroom door', 'TV', 'Wifi']"
30518067,https://www.airbnb.com/rooms/30518067,Cozy Apt Downtown Sleeps 3ppl 12b1 MTR downstairs,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,3,0,1,6,1,385,118,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/86b6971a-eeae-40d7-989e-d16a687f2598.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 90}",21591327,https://www.airbnb.com/users/show/21591327,Maria,Hong Kong,within an hour,https://a0.muscache.com/im/pictures/user/73024533-e725-45af-afff-2d0a990539e5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/73024533-e725-45af-afff-2d0a990539e5.jpg?aki_policy=profile_x_medium,Jordan,100.0,No,Yes,No,63,63,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']","Hong Kong, Kowloon, Hong Kong",Jordan,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,114.17019,22.30409,True,11,39,67,333,"['Air conditioning', 'Elevator', 'Essentials', 'Hair dryer', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Shampoo', 'TV', 'Wifi']"
30364979,https://www.airbnb.com/rooms/30364979,Vila Terra Luxury Apartment III,Apartment,Entire home/apt,Real Bed,2,1125,moderate,2,0,1,0,1,45,0,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/2c123336-6343-4944-8130-78061a2b3618.jpg?aki_policy=large'},{},3953109,https://www.airbnb.com/users/show/3953109,Feels Like Home,"Lisbon, Lisboa, Portugal",within an hour,https://a0.muscache.com/im/pictures/9341b45f-d1bd-434f-964e-d3097e339c75.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/9341b45f-d1bd-434f-964e-d3097e339c75.jpg?aki_policy=profile_x_medium,Santo Condestável,98.0,No,Yes,No,429,429,"['email', 'phone', 'jumio', 'selfie', 'government_id', 'identity_manual']","Vila Nova de Gaia, Porto, Portugal",Not Specified,Santa Marinha e São Pedro da Afurada,Porto,Portugal,PT,Point,-8.612,41.13678,True,30,60,90,365,"['Air conditioning', 'Bed linens', 'Coffee maker', 'Dishes and silverware', 'Essentials', 'Fire extinguisher', 'First aid kit', 'Hair dryer', 'Hangers', 'Hot water', 'Iron', 'Kitchen', 'Microwave', 'Other', 'Oven', 'Patio or balcony', 'Refrigerator', 'Stove', 'TV', 'Wifi']"
30368243,https://www.airbnb.com/rooms/30368243,有窗大床房,House,Private room,Real Bed,1,1125,strict_14_with_grace_period,2,1,1,3,1,550,0,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/09972e99-1656-475e-8cae-af12e55e32c5.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 100}",187734311,https://www.airbnb.com/users/show/187734311,Lulu,China,within an hour,https://a0.muscache.com/im/pictures/user/92661e01-d7f3-4a8f-90f4-c7fd1a51c3a8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/92661e01-d7f3-4a8f-90f4-c7fd1a51c3a8.jpg?aki_policy=profile_x_medium,Causeway Bay,100.0,No,Yes,No,11,11,"['email', 'phone', 'zhima_selfie']","Hong Kong, Hong Kong Island, Hong Kong",Causeway Bay,Wan Chai,Hong Kong,Hong Kong,HK,Point,114.18394,22.2804,False,24,42,72,72,"['Air conditioning', 'Carbon monoxide detector', 'Essentials', 'Fire extinguisher', 'First aid kit', 'Hair dryer', 'Hangers', 'Hot water', 'Lock on bedroom door', 'Long term stays allowed', 'Luggage dropoff allowed', 'Refrigerator', 'Shampoo', 'Smoke detector', 'Suitable for events', 'Washer', 'Wifi']"
30489606,https://www.airbnb.com/rooms/30489606,Espaciosa habitación / spacious room,Apartment,Private room,Real Bed,4,1125,flexible,2,1,1,0,1,30,0,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/96518841-8e6f-4e34-8420-37435e7aeadc.jpg?aki_policy=large'},{},228834394,https://www.airbnb.com/users/show/228834394,Malena,"Barcelona, Catalonia, Spain",a few days or more,https://a0.muscache.com/im/pictures/user/eaceb91a-a706-47d0-be15-8e396dcb9a34.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/eaceb91a-a706-47d0-be15-8e396dcb9a34.jpg?aki_policy=profile_x_medium,La Nova Esquerra de l'Eixample,0.0,No,Yes,No,1,1,"['email', 'phone']","Barcelona, Catalunya, Spain",Eixample,la Nova Esquerra de l'Eixample,Barcelona,Spain,ES,Point,2.15179,41.38118,True,0,0,0,0,"['Air conditioning', 'Essentials', 'Heating', 'Kitchen', 'Laptop friendly workspace', 'Private living room', 'Shampoo', 'Washer', 'Wifi']"
